ID,Title,Content,Excerpt,Date,"Post Type",Permalink,"Parent Product ID",Sku,Price,"Regular Price","Sale Price","Stock Status",Stock,"External Product URL","Total Sales","Attribute Name (pa_marka)","Attribute Value (pa_marka)","Attribute In Variations (pa_marka)","Attribute Is Visible (pa_marka)","Attribute Is Taxonomy (pa_marka)","Shipping Class",_wpm_gtin_code,_ywbc_barcode_value,"Product Type","Ürün görünürlüğü","Ürün kategorileri","Ürün etiketleri","Image URL"
17470,"Ingman 1L Vanilja & Toffeecrisp","täysmaito, sokeri, täysmaitojauhe, glukoosisiirappi, kerma, kasviöljyt (rypsi, kookos), kaakaovoi, maitorasva, herajauhe (maito), vehnäjauho, rasvaton maitojauhe, emulgointiaine (auringonkukkalesitiini, soijalesitiini, rasvahappojen mono- ja diglyseridit [kasviperäinen]), kaakaomassa, stabilointiaineet (karrageeni, johanneksenleipäpuujauhe, guarkumi), luontaiset aromit, suola, voi, mallasvehnäjauho, vehnätärkkelys, nostatusaine (natriumvetykarbonaatti), vähärasvainen kaakaojauhe, muunnettu maissitärkkelys, pintakäsittelyaine (arabikumi), paprikauute. Saattaa sisältää pieniä määriä pähkinötä.","täysmaito, sokeri, täysmaitojauhe, glukoosisiirappi, kerma, kasviöljyt (rypsi, kookos), kaakaovoi, maitorasva, herajauhe (maito), vehnäjauho, rasvaton maitojauhe, emulgointiaine (auringonkukkalesitiini, soijalesitiini, rasvahappojen mono- ja diglyseridit [kasviperäinen]), kaakaomassa, stabilointiaineet (karrageeni, johanneksenleipäpuujauhe, guarkumi), luontaiset aromit, suola, voi, mallasvehnäjauho, vehnätärkkelys, nostatusaine (natriumvetykarbonaatti), vähärasvainen kaakaojauhe, muunnettu maissitärkkelys, pintakäsittelyaine (arabikumi), paprikauute. Saattaa sisältää pieniä määriä pähkinötä.","2020-07-21 00:01:25",product,https://marketim.fi/product/ingman-1l-vanilja-toffeecrisp/,0,ec4ad3badbe2,1,1,,instock,,,0,Marka,Ingman,no,yes,yes,,8711327365551,8711327365551,simple,visible,Dondurma>Litrelik,,https://marketim.fi/wp-content/uploads/2020/07/8711327365551_0.png
17472,"Ingman 1L Vanilja","rasvaton MAITO, KERMA (24%), sokeri, MAITOPROTEIINI, glukoosisiirappi, emulgointiaine (rasvahappojen mono- ja diglyseridit kasviperäinen), luontainen vanilja-aromi, stabilointiaineet (johanneksenleipäpuujauhe, guarkumi, karrageeni)","rasvaton MAITO, KERMA (24%), sokeri, MAITOPROTEIINI, glukoosisiirappi, emulgointiaine (rasvahappojen mono- ja diglyseridit kasviperäinen), luontainen vanilja-aromi, stabilointiaineet (johanneksenleipäpuujauhe, guarkumi, karrageeni)","2020-07-21 00:01:25",product,https://marketim.fi/product/ingman-1l-vanilja/,0,a8d4bb081b66,1,1,,instock,,,0,Marka,Ingman,no,yes,yes,,6413300230413,6413300230413,simple,visible,Dondurma>Litrelik,,https://marketim.fi/wp-content/uploads/2020/07/6413300230413-scaled.jpg
17474,"Ingman 1L Vanilja laktoositon","Laktoositon rasvaton MAITO, laktoositon KERMA, sokeri, glukoosisiirappi, laktoositon rasvaton MAITOJAUHE, MAITORASVA,stabilointiaineet (johanneksenleipäpuujauhe, guarkumi, karrageeni), emulgointiaine (rasvahappojen mono- ja diglyseridit kasviperäinen),luontainen vanilja-aromi.","Laktoositon rasvaton MAITO, laktoositon KERMA, sokeri, glukoosisiirappi, laktoositon rasvaton MAITOJAUHE, MAITORASVA,stabilointiaineet (johanneksenleipäpuujauhe, guarkumi, karrageeni), emulgointiaine (rasvahappojen mono- ja diglyseridit kasviperäinen),luontainen vanilja-aromi.","2020-07-21 00:01:27",product,https://marketim.fi/product/ingman-1l-vanilja-laktoositon/,0,0a33c74e23dc,1,1,,instock,,,0,Marka,Ingman,no,yes,yes,,8711327325739,8711327325739,simple,visible,Dondurma>Litrelik,,https://marketim.fi/wp-content/uploads/2020/07/8711327325739-scaled.jpg
17476,"Ingman 1L Suolainen Kinuski","rasvaton MAITO, KERMA (24%), sokeri, MAITOPROTEIINI, kasviöljyt (rypsi, kookos), glukoosisiirappi, herajauhe (MAITO), rasvaton MAITOJAUHE, emulgointiaineet (rasvahappojen mono- ja diglyseridit kasviperäinen, auringonkukkalesitiini), stabilointiaineet (johanneksenleipäpuujauhe, guarkumi, karrageeni), VOI, värit (ammoniummenetelmän sokerikulööri, betakaroteeni), suola, aromit, vähärasvainen kaakaojauhe. Saattaa sisältää pieniä määriä pähkinöitä ja maapähkinöitä.","rasvaton MAITO, KERMA (24%), sokeri, MAITOPROTEIINI, kasviöljyt (rypsi, kookos), glukoosisiirappi, herajauhe (MAITO), rasvaton MAITOJAUHE, emulgointiaineet (rasvahappojen mono- ja diglyseridit kasviperäinen, auringonkukkalesitiini), stabilointiaineet (johanneksenleipäpuujauhe, guarkumi, karrageeni), VOI, värit (ammoniummenetelmän sokerikulööri, betakaroteeni), suola, aromit, vähärasvainen kaakaojauhe. Saattaa sisältää pieniä määriä pähkinöitä ja maapähkinöitä.","2020-07-21 00:01:27",product,https://marketim.fi/product/ingman-1l-suolainen-kinuski/,0,ca869b3e6f05,1,1,,instock,,,0,Marka,Ingman,no,yes,yes,,8000920840931,8000920840931,simple,visible,Dondurma>Litrelik,,https://marketim.fi/wp-content/uploads/2020/07/8000920840931-scaled.jpg
17478,"Ingman 1L Suklainen rouhe","Rasvaton maito, kerma (24%), sokeri, maitoproteiini, kasviöljyt (kookos, kokonaan kovetettu kookosöljy, rypsi), tärkkelyssiirappi, kaakaovoi, vähärasvainen kaakaojauhe, emulgointiaineet (rasvahappojen mono- ja diglyseridit [kasvirasvapohjainen], auringonkukkalesitiini), maitorasva, stabilointiaineet (johanneksenleipäpuujauhe, guarkumi, karrageeni), rasvaton maitojauhe, aromit. Saattaa sisältää pieniä määriä pähkinöitä ja maapähkinöitä.","Rasvaton maito, kerma (24%), sokeri, maitoproteiini, kasviöljyt (kookos, kokonaan kovetettu kookosöljy, rypsi), tärkkelyssiirappi, kaakaovoi, vähärasvainen kaakaojauhe, emulgointiaineet (rasvahappojen mono- ja diglyseridit [kasvirasvapohjainen], auringonkukkalesitiini), maitorasva, stabilointiaineet (johanneksenleipäpuujauhe, guarkumi, karrageeni), rasvaton maitojauhe, aromit. Saattaa sisältää pieniä määriä pähkinöitä ja maapähkinöitä.","2020-07-21 00:01:29",product,https://marketim.fi/product/ingman-1l-suklainen-rouhe/,0,b3a5e9936ef8,1,1,,instock,,,0,Marka,Ingman,no,yes,yes,,6413300022995,6413300022995,simple,visible,Dondurma>Litrelik,,https://marketim.fi/wp-content/uploads/2020/07/6413300022995_0.png
17480,"Ingman 1L Trio laktoositon","laktoositon rasvaton MAITO, laktoositon KERMA (25%), sokeri, laktoositon rasvaton MAITOJAUHE, glukoosisiirappi, kasviöljyt (kookos,rypsi), mansikka (1,1%), vähärasvainen kaakaojauhe, kaakaovoi, emulgointiaineet (rasvahappojen mono- ja diglyseridit kasviperäinen,auringonkukkalesitiini), stabilointiaineet (johanneksenleipäpuujauhe, guarkumi, karrageeni, pektiini), aromit, MAITORASVA, väri (punajuuriväri), happamuudensäätöaine (sitruunahappo). Saattaa sisältää pieniä määriä pähkinöitä ja maapähkinöitä.","laktoositon rasvaton MAITO, laktoositon KERMA (25%), sokeri, laktoositon rasvaton MAITOJAUHE, glukoosisiirappi, kasviöljyt (kookos,rypsi), mansikka (1,1%), vähärasvainen kaakaojauhe, kaakaovoi, emulgointiaineet (rasvahappojen mono- ja diglyseridit kasviperäinen,auringonkukkalesitiini), stabilointiaineet (johanneksenleipäpuujauhe, guarkumi, karrageeni, pektiini), aromit, MAITORASVA, väri (punajuuriväri), happamuudensäätöaine (sitruunahappo). Saattaa sisältää pieniä määriä pähkinöitä ja maapähkinöitä.","2020-07-21 00:01:29",product,https://marketim.fi/product/ingman-1l-trio-laktoositon/,0,e1c9015d99d9,1,1,,instock,,,0,Marka,Ingman,no,yes,yes,,8000920840863,8000920840863,simple,visible,Dondurma>Litrelik,,https://marketim.fi/wp-content/uploads/2020/07/8000920840863-scaled.jpg
17483,"Ingman 1L Mango-Meloni laktoositon","Laktoositon rasvaton MAITO, laktoositon KERMA, sokeri, glukoosisiirappi, laktoositon rasvaton MAITOJAUHE, mango (1,5%), meloni (1,5%), MAITORASVA, emulgointiaine (rasvahappojen mono- ja diglyseridit kasviperäinen), stabilointiaineet (johanneksenleipäpuujauhe, guarkumi, pektiini, karrageeni), inverttisokeri, värjäävät kasviuutteet (saflori, porkkana, omena, sitruuna), luontaiset aromit, happamuudensäätöaine (sitruunahappo).","Laktoositon rasvaton MAITO, laktoositon KERMA, sokeri, glukoosisiirappi, laktoositon rasvaton MAITOJAUHE, mango (1,5%), meloni (1,5%), MAITORASVA, emulgointiaine (rasvahappojen mono- ja diglyseridit kasviperäinen), stabilointiaineet (johanneksenleipäpuujauhe, guarkumi, pektiini, karrageeni), inverttisokeri, värjäävät kasviuutteet (saflori, porkkana, omena, sitruuna), luontaiset aromit, happamuudensäätöaine (sitruunahappo).","2020-07-21 00:01:31",product,https://marketim.fi/product/ingman-1l-mango-meloni-laktoositon/,0,c11fa2d985c0,1,1,,instock,,,0,Marka,Ingman,no,yes,yes,,8714100567142,8714100567142,simple,visible,Dondurma>Litrelik,,https://marketim.fi/wp-content/uploads/2020/07/8714100567142_0.png
17485,"Ingman 1L Mansikka","TÄYSMAITO, sokeri, mansikka (5,5%), KERMA (Suomi), TÄYSMAITOJAUHE, glukoosisiirappi, MAITORASVA, stabilointiaineet (johanneksenleipäpuujauhe, guarkumi, pektiini, karrageeni), emulgointiaine (rasvahappojen mono- ja diglyseridit kasviperäinen), punajuurimehutiiviste, porkkanamehutiiviste, happamuudensäätöaine (sitruunahappo), luontainen aromi.","TÄYSMAITO, sokeri, mansikka (5,5%), KERMA (Suomi), TÄYSMAITOJAUHE, glukoosisiirappi, MAITORASVA, stabilointiaineet (johanneksenleipäpuujauhe, guarkumi, pektiini, karrageeni), emulgointiaine (rasvahappojen mono- ja diglyseridit kasviperäinen), punajuurimehutiiviste, porkkanamehutiiviste, happamuudensäätöaine (sitruunahappo), luontainen aromi.","2020-07-21 00:01:31",product,https://marketim.fi/product/ingman-1l-mansikka/,0,354a2ec19e74,1,1,,instock,,,0,Marka,Ingman,no,yes,yes,,8711327384064,8711327384064,simple,visible,Dondurma>Litrelik,,https://marketim.fi/wp-content/uploads/2020/07/8711327384064-scaled.jpeg
17487,"Ingman 1L Herkku Nougat","TÄYSMAITO, sokeri, KERMA (Suomi), TÄYSMAITOJAUHE, glukoosisiirappi, kasviöljyt (rapsi, palmu), MANTELI (2,0%), karamellisoitu sokeri, MAITORASVA, emulgointiaineet (rasvahappojen mono- ja diglyseridit kasviperäinen, auringonkukkalesitiini), HASSELPÄHKINÄ (0,3%), kaakaomassa, stabilointiaineet (johanneksenleipäpuujauhe, guarkumi, karrageeni), luontainen aromi, herajauhe (MAITO).","TÄYSMAITO, sokeri, KERMA (Suomi), TÄYSMAITOJAUHE, glukoosisiirappi, kasviöljyt (rapsi, palmu), MANTELI (2,0%), karamellisoitu sokeri, MAITORASVA, emulgointiaineet (rasvahappojen mono- ja diglyseridit kasviperäinen, auringonkukkalesitiini), HASSELPÄHKINÄ (0,3%), kaakaomassa, stabilointiaineet (johanneksenleipäpuujauhe, guarkumi, karrageeni), luontainen aromi, herajauhe (MAITO).","2020-07-21 00:01:33",product,https://marketim.fi/product/ingman-1l-herkku-nougat/,0,07d1a24c1c07,1,1,,instock,,,0,Marka,Ingman,no,yes,yes,,8711327380820,8711327380820,simple,visible,Dondurma>Litrelik,,https://marketim.fi/wp-content/uploads/2020/07/8711327380820-1887891-png.png
17491,"Ingman 1L Vadelmasmoothie","Rasvaton MAITO1, vesi, sokeri, vadelmasose (12%), glukoosi-fruktoosisiirappi, KERMA1 (Suomi), glukoosisiirappi, rasvatonMAITOJAUHE1, luontaiset aromit, stabilointiaineet (pektiini, guarkumi, karrageeni, johanneksenleipäpuujauhe), punajuurimehutiiviste, MAITORASVA, porkkanamehutiiviste, emulgointiaine (rasvahappojen mono- ja diglyseridit kasviperäinen), happamuudensäätöaine (sitruunahappo), maltodekstriini. 1Laktoositon","Rasvaton MAITO1, vesi, sokeri, vadelmasose (12%), glukoosi-fruktoosisiirappi, KERMA1 (Suomi), glukoosisiirappi, rasvatonMAITOJAUHE1, luontaiset aromit, stabilointiaineet (pektiini, guarkumi, karrageeni, johanneksenleipäpuujauhe), punajuurimehutiiviste, MAITORASVA, porkkanamehutiiviste, emulgointiaine (rasvahappojen mono- ja diglyseridit kasviperäinen), happamuudensäätöaine (sitruunahappo), maltodekstriini. 1Laktoositon","2020-07-21 00:01:33",product,https://marketim.fi/product/ingman-1l-vadelmasmoothie/,0,37caccc7e756,1,1,,instock,,,0,Marka,Ingman,no,yes,yes,,8711327384217,8711327384217,simple,visible,Dondurma>Litrelik,,https://marketim.fi/wp-content/uploads/2020/07/Ingman_Smoothie_Laktoositon_Vadelma_1L_200403_000228.jpg
17493,"Ingman 1L Hartwall Jaffa laktoositon","laktoositon rasvaton MAITO, laktoositon KERMA (24%), sokeri, tiivisteestä valmistettu appelsiinimehu (4,4%), laktoositon rasvaton MAITOJAUHE, glukoosisiirappi, glukoosi-fruktoosisiirappi, emulgointiaine (rasvahappojen mono- ja diglyseridit kasviperäinen), luontaiset aromit, stabilointiaineet (johanneksenleipäpuujauhe, guarkumi, karrageeni, pektiini), muunnettu tärkkelys, hedelmä- ja kasvistiivisteet (kurpitsa, omena, porkkana), happamuudensäätöaine (sitruunahappo). Saattaa sisältää pieniä määriä pähkinöitäja maapähkinöitä.","laktoositon rasvaton MAITO, laktoositon KERMA (24%), sokeri, tiivisteestä valmistettu appelsiinimehu (4,4%), laktoositon rasvaton MAITOJAUHE, glukoosisiirappi, glukoosi-fruktoosisiirappi, emulgointiaine (rasvahappojen mono- ja diglyseridit kasviperäinen), luontaiset aromit, stabilointiaineet (johanneksenleipäpuujauhe, guarkumi, karrageeni, pektiini), muunnettu tärkkelys, hedelmä- ja kasvistiivisteet (kurpitsa, omena, porkkana), happamuudensäätöaine (sitruunahappo). Saattaa sisältää pieniä määriä pähkinöitäja maapähkinöitä.","2020-07-21 00:01:34",product,https://marketim.fi/product/ingman-1l-hartwall-jaffa-laktoositon/,0,4a60e1637059,1,1,,instock,,,0,Marka,Ingman,no,yes,yes,,8000920855683,8000920855683,simple,visible,Dondurma>Litrelik,,https://marketim.fi/wp-content/uploads/2020/07/8000920855683-scaled.jpg
17496,"Ingman 1L Kinuski-Suklaa laktoositon","Rasvaton MAITO1, KERMA1 (Suomi), sokeri, glukoosisiirappi, vesi, rasvaton MAITOJAUHE1, MAITORASVA, vähärasvainen kaakaojauhe, stabilointiaineet (johanneksenleipäpuujauhe, guarkumi, pektiini, karrageeni), emulgointiaine (rasvahappojen mono- ja diglyseridit kasviperäinen), karamellisoitu sokerisiirappi, luontaiset aromit, suola. 1Laktoositon.","Rasvaton MAITO1, KERMA1 (Suomi), sokeri, glukoosisiirappi, vesi, rasvaton MAITOJAUHE1, MAITORASVA, vähärasvainen kaakaojauhe, stabilointiaineet (johanneksenleipäpuujauhe, guarkumi, pektiini, karrageeni), emulgointiaine (rasvahappojen mono- ja diglyseridit kasviperäinen), karamellisoitu sokerisiirappi, luontaiset aromit, suola. 1Laktoositon.","2020-07-21 00:01:34",product,https://marketim.fi/product/ingman-1l-kinuski-suklaa-laktoositon/,0,748f34ca766e,1,1,,instock,,,0,Marka,Ingman,no,yes,yes,,8711327381469,8711327381469,simple,visible,Dondurma>Litrelik,,https://marketim.fi/wp-content/uploads/2020/07/8711327381469-scaled.jpeg
17498,"Ingman 1L Suklaa-banaani","Rasvaton MAITO, KERMA (23%), sokeri, MAITOPROTEIINI, tärkkelyssiirappi, vähärasvainen kaakaojauhe, emulgointiaine (rasvahappojen mono- ja diglyseridit kasvirasvapohjainen), PÄHKINÄ, MAAPÄHKINÄ, VEHNÄJAUHO, KANANMUNA, SOIJA, MANTELI, stabilointiaineet (johanneksenleipäpuujauhe, guarkumi, karrageeni), rasvaton MAITOJAUHE, aromit. Saattaa sisältää pieniä määriä muita pähkinöitä.","Rasvaton MAITO, KERMA (23%), sokeri, MAITOPROTEIINI, tärkkelyssiirappi, vähärasvainen kaakaojauhe, emulgointiaine (rasvahappojen mono- ja diglyseridit kasvirasvapohjainen), PÄHKINÄ, MAAPÄHKINÄ, VEHNÄJAUHO, KANANMUNA, SOIJA, MANTELI, stabilointiaineet (johanneksenleipäpuujauhe, guarkumi, karrageeni), rasvaton MAITOJAUHE, aromit. Saattaa sisältää pieniä määriä muita pähkinöitä.","2020-07-21 00:01:36",product,https://marketim.fi/product/ingman-1l-suklaa-banaani/,0,05c278655347,1,1,,instock,,,0,Marka,Ingman,no,yes,yes,,8712100632167,8712100632167,simple,visible,Dondurma>Litrelik,,https://marketim.fi/wp-content/uploads/2020/07/8712100632167-scaled.jpg
17500,"Ingman 1L Valkoinen kuningatar laktoositon","laktoositon rasvaton MAITO, laktoositon KERMA (24%), sokeri, laktoositonrasvaton MAITOJAUHE, tärkkelyssiirappi, vadelma (1,6%), mustikka (1,4%),emulgointiaineet (rasvahappojen mono- ja diglyseridit kasviperäinen, stabilointiaineet(johanneksenleipäpuujauhe, guarkumi, karrageeni), happamuudensäätöaine(sitruunahappo), aromi, väri (beta-karoteeni). Saattaa sisältää pieniä määriä pähkinöitä ja maapähkinöitä.","laktoositon rasvaton MAITO, laktoositon KERMA (24%), sokeri, laktoositonrasvaton MAITOJAUHE, tärkkelyssiirappi, vadelma (1,6%), mustikka (1,4%),emulgointiaineet (rasvahappojen mono- ja diglyseridit kasviperäinen, stabilointiaineet(johanneksenleipäpuujauhe, guarkumi, karrageeni), happamuudensäätöaine(sitruunahappo), aromi, väri (beta-karoteeni). Saattaa sisältää pieniä määriä pähkinöitä ja maapähkinöitä.","2020-07-21 00:01:36",product,https://marketim.fi/product/ingman-1l-valkoinen-kuningatar-laktoositon/,0,4e35ec99e441,1,1,,instock,,,0,Marka,Ingman,no,yes,yes,,8000920779750,8000920779750,simple,visible,Dondurma>Litrelik,,https://marketim.fi/wp-content/uploads/2020/07/8000920779750-scaled.jpg
17502,"Ingman 1L Mangosmoothie","laktoositon rasvaton MAITO, vesi, mangosose (12%), sokeri, glukoosi-fruktoosisiirappi, laktoositon KERMA, glukoosisiirappi, laktoositon rasvaton MAITOJAUHE, MAITORASVA, stabilointiaineet (johanneksenleipäpuujauhe, guarkumi, pektiini, karrageeni), emulgointiaine (rasvahappojen mono- ja diglyseridit kasviperäinen), safloriuute, luontaiset aromit, happamuudensäätöaine (sitruunahappo), porkkanamehutiiviste, omenamehutiiviste, sitruunamehutiiviste.","laktoositon rasvaton MAITO, vesi, mangosose (12%), sokeri, glukoosi-fruktoosisiirappi, laktoositon KERMA, glukoosisiirappi, laktoositon rasvaton MAITOJAUHE, MAITORASVA, stabilointiaineet (johanneksenleipäpuujauhe, guarkumi, pektiini, karrageeni), emulgointiaine (rasvahappojen mono- ja diglyseridit kasviperäinen), safloriuute, luontaiset aromit, happamuudensäätöaine (sitruunahappo), porkkanamehutiiviste, omenamehutiiviste, sitruunamehutiiviste.","2020-07-21 00:01:38",product,https://marketim.fi/product/ingman-1l-mangosmoothie/,0,af75fefe45ad,1,1,,instock,,,0,Marka,Ingman,no,yes,yes,,8714100641439,8714100641439,simple,visible,Dondurma>Litrelik,,https://marketim.fi/wp-content/uploads/2020/07/8714100641439-scaled.jpg
17505,"Jättis Unicorn","TÄYSMAITO, sokeri, VEHNÄJAUHO, KERMA, glukoosisiirappi, TÄYSMAITOJAUHE, kasviöljyt (palmu, kookos), mansikka (1,5%), MAITORASVA, rasvaton MAITOJAUHE, emulgointiaineet (SOIJALESITIINI, ammoniumfosfatidit, rasvahappojen mono- ja diglyseridit kasviperäinen), stabilointiaineet (pektiini, karrageeni, guarkumi, johanneksenleipäpuujauhe), aromit, herajauhe (MAITO), inverttisokeri, suola, punajuurimehutiiviste, porkkanamehutiiviste, happamuudensäätöaine (sitruunahappo), väri (ammoniummenetelmän sokerikulööri), spirulinatiiviste, omenatiiviste.","TÄYSMAITO, sokeri, VEHNÄJAUHO, KERMA, glukoosisiirappi, TÄYSMAITOJAUHE, kasviöljyt (palmu, kookos), mansikka (1,5%), MAITORASVA, rasvaton MAITOJAUHE, emulgointiaineet (SOIJALESITIINI, ammoniumfosfatidit, rasvahappojen mono- ja diglyseridit kasviperäinen), stabilointiaineet (pektiini, karrageeni, guarkumi, johanneksenleipäpuujauhe), aromit, herajauhe (MAITO), inverttisokeri, suola, punajuurimehutiiviste, porkkanamehutiiviste, happamuudensäätöaine (sitruunahappo), väri (ammoniummenetelmän sokerikulööri), spirulinatiiviste, omenatiiviste.","2020-07-21 00:01:38",product,https://marketim.fi/product/jattis-unicorn/,0,3dd2aceaa0a9,1,1,,instock,,,0,Marka,Jattis,no,yes,yes,,8711327335431,8711327335431,simple,visible,Dondurma>Kornet,,https://marketim.fi/wp-content/uploads/2020/07/8711327335431-scaled.jpeg
17507,"Jättis Vanilja","TÄYSMAITO, sokeri, VEHNÄJAUHO, KERMA, glukoosisiirappi, TÄYSMAITOJAUHE, kasviöljyt (kookos, rypsi, palmu), mansikka (2,5%), MAITORASVA, vähärasvainen kaakaojauhe, emulgointiaineet (rasvahappojen mono- ja diglyseridit kasviperäinen, SOIJA- auringonkukka- ja rypsilesitiini), stabilointiaineet (johanneksenleipäpuujauhe, guarkumi, pektiini, karrageeni), aromit, suola, happamuudensäätöaine (sitruunahappo), karamellisoitu sokeri. Saattaa sisältää pieniä määriä pähkinöitä.","TÄYSMAITO, sokeri, VEHNÄJAUHO, KERMA, glukoosisiirappi, TÄYSMAITOJAUHE, kasviöljyt (kookos, rypsi, palmu), mansikka (2,5%), MAITORASVA, vähärasvainen kaakaojauhe, emulgointiaineet (rasvahappojen mono- ja diglyseridit kasviperäinen, SOIJA- auringonkukka- ja rypsilesitiini), stabilointiaineet (johanneksenleipäpuujauhe, guarkumi, pektiini, karrageeni), aromit, suola, happamuudensäätöaine (sitruunahappo), karamellisoitu sokeri. Saattaa sisältää pieniä määriä pähkinöitä.","2020-07-21 00:01:40",product,https://marketim.fi/product/jattis-vanilja/,0,5790ac1da28c,1,1,,instock,,,0,Marka,Jattis,no,yes,yes,,6438200530104,6438200530104,simple,visible,Dondurma>Kornet,,https://marketim.fi/wp-content/uploads/2020/07/6438200530104-scaled.jpeg
17509,"Jättis Kaktus","RASVATON MAITO, sokeri, KERMA(15%), VEHNÄJAUHO, kasviöljyt (rypsi, kookos, kokonaan kovetettu kookos, shea, palmu), tärkkelyssiirappi, MAITOPROTEIINI, emulgointiaineet (rasvahappojen mono- ja diglyseridit kasvirasvapohjainen, SOIJALESITIINI, auringonkukkalesitiini, rypsilesitiini), HERAJAUHE (MAITO), RASVATON MAITOJAUHE, sitruunajauhe, vähärasvainen kaakaojauhe, stabilointiaineet (johanneksenleipäpuujauhe, guarkumi, karrageeni), aromit, väri (klorofylliinikuparikompleksit), voi, suola, mansikkajauhe, karamellisoitu sokeri, happamuudensäätöaine (sitruunahappo), pinaattitiiviste. Saattaa sisältää pieniä määriä pähkinöitä ja maapähkinöitä.","RASVATON MAITO, sokeri, KERMA(15%), VEHNÄJAUHO, kasviöljyt (rypsi, kookos, kokonaan kovetettu kookos, shea, palmu), tärkkelyssiirappi, MAITOPROTEIINI, emulgointiaineet (rasvahappojen mono- ja diglyseridit kasvirasvapohjainen, SOIJALESITIINI, auringonkukkalesitiini, rypsilesitiini), HERAJAUHE (MAITO), RASVATON MAITOJAUHE, sitruunajauhe, vähärasvainen kaakaojauhe, stabilointiaineet (johanneksenleipäpuujauhe, guarkumi, karrageeni), aromit, väri (klorofylliinikuparikompleksit), voi, suola, mansikkajauhe, karamellisoitu sokeri, happamuudensäätöaine (sitruunahappo), pinaattitiiviste. Saattaa sisältää pieniä määriä pähkinöitä ja maapähkinöitä.","2020-07-21 00:01:40",product,https://marketim.fi/product/jattis-kaktus/,0,caa9a15575ec,1,1,,instock,,,0,Marka,Jattis,no,yes,yes,,6438200530166,6438200530166,simple,visible,Dondurma>Kornet,,https://marketim.fi/wp-content/uploads/2020/07/6438200530166-scaled.jpeg
